easting_kkj,northing_kkj,easting_etrs_exact,northing_etrs_exact,easting_etrs_interpolated,northing_etrs_interpolated,easting_interpolated_minus_exact,northing_interpolated_minus_exact
3625030.11058883,6907949.19590181,624808.701584799,6905054.84652269,624808.700899035,6905054.84648481,-0.00068576424382627,-3.78787517547607e-05
3643269.34036606,6925006.41950299,643040.455170549,6922105.3054116,643040.455016817,6922105.30530623,-0.000153732253238559,-0.000105369836091995
3621717.62182626,6900978.29404188,621497.596095235,6898086.74354318,621497.596121156,6898086.74312742,2.59204534813762e-05,-0.000415759161114693
3637037.25558981,6904650.62520671,636811.020536918,6901757.7126443,636811.02035138,6901757.71261818,-0.000185537501238286,-2.61133536696434e-05
3493560.843,6982145.13624878,493392.140063625,6979219.88650516,493392.140216181,6979219.88635346,0.000152555818203837,-0.000151697546243668
3501867.21335604,6962887.66735178,501695.299376126,6959970.25132803,501695.299489473,6959970.25127364,0.000113346904981881,-5.43929636478424e-05
3506450.02291674,6977993.33206152,506276.135110052,6975069.85978474,506276.134772607,6975069.85972268,-0.00033744506072253,-6.20661303400993e-05
3505583.66227876,6974075.85022283,505410.155960757,6971153.95113672,505410.156266386,6971153.95092689,0.000305628462228924,-0.000209830701351166
3511290.86554362,6965563.86268506,511115.115865278,6962645.44242294,511115.115995149,6962645.442229,0.000129870779346675,-0.000193941406905651
3515949.5842263,6952388.90490268,515772.052258506,6949475.83589232,515772.05210068,6949475.83564015,-0.000157826405484229,-0.000252161175012589
3505748.22030006,6978489.20128235,505574.612683746,6975565.52339823,505574.612371112,6975565.5233456,-0.000312633812427521,-5.26309013366699e-05
3508513.70196815,6972597.14653454,508339.021200607,6969675.86725925,508339.021046077,6969675.86706938,-0.000154530280269682,-0.000189864076673985
3500035.44780991,6980021.50528939,499864.140663579,6977097.16376998,499864.140483849,6977097.16368757,-0.000179729657247663,-8.24145972728729e-05
3509973.59097853,6965875.28418218,509798.372081339,6962956.72779793,509798.372173423,6962956.7275294,9.20842867344618e-05,-0.000268528237938881
