358	7439335.595	3542409.577	7436226.601	542220.048
359	7416955.845	3542704.076	7413855.85	542514.355
360	7474381.57	3601624.506	7471258.475	601411.333
361	7400577.844	3599595.961	7397484.325	599383.462
362	7358458.007	3587045.993	7355381.479	586838.462
363	6699800.427	3074127.377	6696986.754	74130.779
364	6684861.229	3170911.435	6682054.246	170875.677
365	7030547.502	3179034.461	7027600.628	178992.375
366	7070575.003	3354436.926	7067613.176	354324.048
367	7072682.844	3624274.527	7069721.734	624052.324
368	7241163.232	3435788.426	7238133.647	435641.691
369	7261923.144	3438799.072	7258885.349	438651.123
370	7312622.954	3412820.418	7309564.807	412682.845
371	7365567.18	3357306.239	7362487.69	357190.952
372	7277162.712	3590067.683	7274118.801	589858.92
373	7234435.342	3593319.313	7231408.722	593109.204
374	7177389.433	3584273.362	7174385.822	584066.946
375	7145874.578	3611773.182	7142883.819	611555.696
376	7409340.482	3412844.756	7406243.639	412707.288
377	7500111.651	3381944.703	7496978.827	381819.688
378	7557285.936	3377393.116	7554130.413	377270.071
379	7384921.737	3544816.773	7381834.635	544626.075
380	7523700.366	3544965.33	7520557.674	544775.105
381	7559721.824	3515577.309	7556564.803	515398.954
382	7586868.542	3366998.466	7583701.331	366879.69
383	7588901.128	3484942.997	7585732.48	484777.213
384	7617768.368	3482741.443	7614587.982	482576.677
385	7675303.982	3484258.875	7672100.415	484093.755
386	7709659.739	3477166.199	7706442.319	477004.17
387	6791594.672	3204947.401	6788744.323	204897.106
388	6772524.178	3182617.883	6769681.36	182576.886
389	6749137.072	3173597.793	6746303.878	173560.631
390	6736963.792	3154344.405	6734135.524	154315.14
391	6732415.306	3127183.015	6729588.768	127164.654
392	7387294.637	3366020.726	7384206.552	365901.916
393	7414683.915	3373377.305	7411584.981	373255.529
394	7457462.803	3356871.894	7454346.896	356756.78
395	7467947.016	3387227.851	7464826.82	387100.621
396	7528680.468	3382398.607	7525536.262	382273.559
397	7570328.521	3347560.977	7567167.921	347449.844
398	7602970.899	3337293.454	7599797.406	337186.519
399	7628114.224	3327632.977	7624930.791	327529.952
400	7642659.536	3285222.669	7639470.446	285136.5
401	7673092.761	3273283.608	7669891.637	273202.254
402	7218446.399	3620939.62	7215426.316	620718.333
403	7248220.234	3623047.744	7245188.063	622825.619
404	7276503.435	3609343.568	7273459.825	609127.021
405	7458573.268	3591673.773	7455456.565	591464.556
406	7513437.388	3585403.499	7510298.636	585196.965
407	7526446.784	3612270.028	7523302.713	612052.689
408	7579198.003	3557963.31	7576032.931	557768.051
409	7733931.369	3529117.284	7730703.899	528934.418
410	7764788.805	3518621.598	7761548.97	518443.218
411	7617983.181	3455633.928	7614802.941	455480.022
412	7663389.792	3462911.425	7660191.137	462754.82
413	7731381.584	3461814.579	7728155.526	461658.868
414	7320322.949	3357844.141	7317261.491	357728.652
415	7344270.093	3340064.32	7341199.059	339955.866
416	7380515.498	3337056.991	7377430.064	336949.696
417	7419879.036	3343718.609	7416778.041	343608.606
418	7484736.706	3329242.646	7481610.063	329138.574
419	7516150.883	3329475.73	7513011.793	329371.621
420	7559743.5	3318006.267	7556587.196	317906.805
421	7398712.001	3357818.608	7395619.387	357703.02
422	7587040.634	3321859.794	7583873.503	321758.925
423	7609953.507	3287659.799	7606777.405	287572.582
424	7623968.215	3275234.754	7620786.58	275152.504
425	7650682.071	3250454.083	7647489.896	250381.714
426	6681282.862	3355807.295	6678478.222	355696.433
427	6709221.366	3249244.281	6706404.781	249176.552
428	6714363.419	3530632.896	6711546.825	530451.141
429	6994980.153	3235047.964	6992047.888	234983.776
430	7221575.67	3448116.42	7218553.877	447964.866
431	6924492.163	3660276.403	6921591.331	660040.63
432	6804886.681	3203602.163	6802030.879	203552.299
433	6969106.78	3434009.001	6966186.357	433864.554
434	7127500.572	3642471.764	7124517.364	642241.908
435	7741881.183	3500446.797	7738650.708	500275.563
436	7481551.852	3473984.421	7478426.176	473822.475
437	7314465.172	3592813.525	7311406.306	592603.639
438	7163325.995	3632299.672	7160328.224	632073.823
439	7160767.187	3618855.803	7157770.426	618635.416
440	7164104.622	3586302.042	7161106.409	586094.812
441	7651028.3	3454344.725	7647834.711	454191.52
442	7610601.459	3437871.261	7607424.312	437724.436
443	7637897.517	3466013.42	7634709.154	465855.45
444	7633114.447	3482865.298	7629927.896	482700.523
445	7633717.662	3451379.692	7630531.1	451227.593
446	7650907.301	3479076.936	7647713.615	478913.746
447	7674795.943	3450121.82	7671592.779	449970.445
448	7647507.547	3439247.396	7644315.495	439100.259
449	7587912.839	3437699.734	7584744.825	437552.869
450	7700037.898	3499822.389	7696824.257	499651.129
451	7716377.208	3456635.583	7713157.229	456481.874
452	7689674.99	3490328.369	7686465.577	490160.878
453	7686915.453	3508868.416	7683707.061	508693.417
454	7724552.004	3479639.731	7721328.578	479476.771
455	6899562.777	3685225.154	6896672.174	684979.37
456	6959502.159	3532376.05	6956586.332	532191.777
457	6978642.979	3550072.445	6975719.547	549880.929
458	6987447.966	3534380.669	6984520.897	534195.421
459	7451988.254	3384330.821	7448874.485	384204.727
460	7449239.312	3398439.732	7446126.661	398307.975
461	7476658.215	3401032.722	7473534.588	400900.024
462	7467967.694	3366230.523	7464847.595	366111.707
463	7486462.511	3381521.683	7483335.033	381396.827
464	7454111.545	3411595.382	7450996.939	411458.401
465	6695607.857	3419805.879	6692797.862	419669.134
466	7021641.956	3684823.003	7018701.9	684576.583
467	7041783.672	3667625.151	7038835.275	667385.616
468	7018425.864	3708151.327	7015487.286	707895.314
469	7061300.498	3658118.133	7058344.205	657882.225
470	7005481.98	3696308.637	7002548.585	696057.558
471	7034743.889	3685701.149	7031798.5	685454.26
472	7049078.54	3649931.177	7046127.088	649698.728
473	7028996.376	3671205.294	7026053.223	670964.362
474	7520762.189	3597023.869	7517620.458	596812.673
475	7498494.909	3600993.189	7495362.121	600780.343
476	7490465.52	3573663.659	7487336.016	573461.78
477	7470434.721	3580947.65	7467313.248	580742.766
478	7511430.298	3551828.616	7508292.465	551635.568
479	7508771.684	3572565.066	7505634.839	572363.68
480	7078874.855	3641408.976	7075911.287	641179.751
481	6946783.088	3707913.362	6943873.679	707657.919
482	6946886.746	3718939.582	6943977.394	718679.656
483	6969455.97	3724728.367	6966537.448	724465.887
484	6986693.187	3732888.441	6983767.669	732622.55
485	7511235.154	3368661.49	7508097.924	368541.802
486	7516373	3394144.051	7513233.673	394014.181
487	7468649.134	3533352.646	7465528.469	533166.815
488	7510722.961	3528125.735	7507585.501	527942.184
489	7511825.05	3513390.349	7508687.217	513212.717
490	7487397.008	3515610.599	7484268.897	515431.941
491	7497668.267	3523910.029	7494536.033	523728.101
492	7483231.722	3528900.155	7480105.241	528716.166
493	7400636.443	3566150.481	7397542.931	565951.379
494	7378771.714	3590617.727	7375686.999	590408.777
495	7401178.474	3535704.646	7398084.837	535517.671
496	7385282.986	3603356.64	7382195.617	603142.592
497	7383774.911	3577210.706	7380688.182	577007.156
498	7413741.097	3559144.452	7410642.342	558948.176
499	7391874.392	3588641.567	7388784.392	588433.441
500	7565032.178	3545235.13	7561872.838	545044.949
501	7541972.564	3573820.667	7538822.411	573618.86
502	7568733.92	3568484.369	7565573.015	568284.783
503	7561410.669	3580724.536	7558252.66	580520.024
504	7550109.941	3537482.872	7546956.633	537295.794
505	7549619.399	3553365.977	7546466.258	553172.475
506	7539532.22	3602189.358	7536382.91	601976.127
507	7536125.214	3552219.612	7532977.497	552026.503
508	7525915.918	3560972.813	7522772.274	560776.144
509	7555792.501	3565038.27	7552636.813	564840.05
510	7537038.701	3586372.705	7533890.455	586165.842
511	7549414.422	3506716.157	7546261.56	506541.323
512	7586734.917	3535446.248	7583566.86	535260.016
513	7591590.148	3562248.252	7588420.053	562051.32
514	7604743.117	3549979.491	7601567.75	549787.508
515	7606322.069	3525247.631	7603146.205	525065.61
516	7601942.959	3506672.039	7598768.894	506497.438
517	7578853.815	3521685.97	7575689.097	521505.208
518	7679266.676	3245127.626	7676063.152	245057.459
519	7684603.508	3263814.549	7681397.823	263736.968
520	7697716.329	3288127.888	7694505.347	288040.643
521	7661262.285	3306461.476	7658065.751	306366.852
